label,emg_ch1,emg_ch2,emg_ch3,emg_ch4,emg_ch5,emg_ch6,emg_ch7,emg_ch8
Close Hand,0.839176924661733,0.836337497887676,0.869656306276236,0.8787148970266447,0.8848877439995304,0.840846152101849,0.8561322049741565,0.8704414143239364
Rest,0.14106037417667147,0.14869735043904925,0.16327255354181947,0.09674302573925374,0.16093811115991843,0.1893054977223853,0.16384745332784692,0.17191164071107726
Close Hand,0.8557074572776445,0.8840809102700966,0.8304267248311752,0.8537690211823239,0.827329532492259,0.8639294595147008,0.8271831819193063,0.8259575025048399
Rest,0.1162190809885674,0.12148748468783245,0.0699431226394201,0.06069828584208961,0.060906096857511374,0.16790336235989753,0.12865122894657596,0.14960195050601494
Rest,0.03848467444471232,0.05142693633771981,0.07090799698892093,0.061952126143817045,0.0837560427574294,0.07860965678439842,0.05009416593732469,0.07133520280181314
Close Hand,0.9027914137280485,0.8956858607053403,0.9092183237509427,0.9457092795176677,0.8953823020872806,0.9183203273264141,0.9272551507567031,0.9613120898622726
Rest,0.05216612767302182,0.02260231706485124,0.04269626892073923,0.09151908416024224,0.07506428914523552,0.0686121319867533,0.09513299122932509,0.13044565666100358
Open Hand,0.41908801290957065,0.4776117759184134,0.4114768557517974,0.4416547277156894,0.44598277178493273,0.5057519231192983,0.4375855943964113,0.36462626264995845
Close Hand,0.7862599045289371,0.8830778298416292,0.7938841861597536,0.8600390804551337,0.8204707328277109,0.8000653794250183,0.8583424282647499,0.8383170215140788
Open Hand,0.9524729595704461,0.9406456185686574,0.951375521836115,0.9560807693942115,0.9240643618903607,0.97848435899931,1.1025058118397437,1.0628102780921138
Rest,0.0912170431252011,0.12315651884577382,0.06141251270988589,0.10087700448855821,0.08127539839085685,0.1150219964270199,0.10682653515067077,0.08975235244114128
Close Hand,0.8183556142704089,0.8248713901784636,0.8481344879990285,0.7890525026046649,0.8789658345747199,0.8162980139386962,0.8334978142474385,0.842535214151208
Close Hand,1.3200637449965384,1.3763820615993914,1.4541851687923704,1.522568288450377,1.5806806464992333,1.564545594964812,1.6681673208412884,1.6344564090476321
Open Hand,0.6375918066604965,0.7134511240233786,0.7064759129040719,0.6384320843693816,0.6838828975979412,0.796088902818122,0.7743871744967377,0.7504168640074853
Close Hand,0.8679163569217235,0.9226057988183309,0.9019932521025504,0.7973205220065271,0.8312141678879844,0.8647507759194368,0.8475401327294977,0.8010207998601152
Rest,0.1195238105995089,0.0926484794829362,0.08880599511230809,0.1416527031160936,0.11753356375489865,0.11556862849584312,0.061155272864293495,0.09052179712346485
Open Hand,0.9446525398250756,0.9134586436139066,1.007830687440608,0.9774240833548234,1.0195145945909363,1.061957211808446,1.1946635186304362,1.1474366695587654
Open Hand,0.8231996449761484,0.8377289271100775,0.8089894546870603,0.930427057160409,0.8901588001773267,0.8774950059372658,0.9265852898531551,0.9551637158048629
Close Hand,0.8564489327841593,0.8226272744216073,0.8152957390598856,0.8098794682994965,0.8346849342555555,0.858736197085523,0.7830864694086973,0.8483776204096731
Rest,0.03608341538608159,0.07223476557615012,0.10204807809195784,0.05305975462526448,0.009008958898256113,0.04689293144195482,0.008996096452324083,0.07322858492681869
Close Hand,0.909100250598288,0.9617258075532632,0.9657243293366051,0.993382633684297,1.0318552415650863,0.9503468366902397,1.0252135869911787,1.049766999494309
Close Hand,0.9159992083024956,0.8556211746282805,0.8581508622480679,0.8569031857092466,0.8851018454131827,0.8701606095069563,0.8654706264897898,0.8757594436702957
Close Hand,0.8492994039489176,0.889039093208393,0.8209509528057078,0.7913768789758625,0.8376694423651456,0.7940797398744015,0.8505135608509186,0.8226841056421967
Open Hand,0.48446209657662404,0.5319269522840698,0.5171055780176432,0.5256322031693468,0.47998521595958843,0.4698885672602163,0.48982950471584197,0.4911980463513896
Rest,0.042961114150096444,0.028600641208823968,0.03732520370390405,0.05341425505085974,0.02664579061472084,0.06927150769940302,0.057820502871216775,0.019645491543647503
Open Hand,0.38503927585396236,0.4946106732883469,0.4718467589976075,0.48147308751338885,0.46953409541823793,0.4443606768890271,0.4127897951445602,0.44509735955712637
Rest,0.04674272801642826,0.06306237407397328,0.05662224895522912,0.09981799581415957,0.040505087115712005,0.06629119715839397,0.07987438128338087,0.07076496734850865
Rest,0.09831880982454805,0.05996683111028299,0.07796400324806294,0.09486773950059732,0.12386073710270307,0.07680435731048266,0.17280360160923294,0.104944569089406
Rest,0.08440739135021276,0.07146441300368309,0.08393768348845357,0.13344446855397601,0.0,0.05312788243441068,0.03180196270781112,0.14907037911889356
Open Hand,0.45472932081538286,0.46575072356976416,0.44204032055746406,0.39347321882953246,0.4845986151998012,0.4627583763297481,0.42458947158046584,0.44017898436066777
Rest,0.1638939417882421,0.1052639119874048,0.08019350309371301,0.1430343684135326,0.0802653381539723,0.21239128257682538,0.13788098335113388,0.15567097634577848
Rest,0.03833079689621426,0.06406318349871827,0.08091034326154957,0.05926670477549612,0.0,0.09881371722832819,0.19021332555738227,0.10437620216032034
Open Hand,0.7302644682631464,0.7357724318706393,0.7305804348567129,0.7697301431030803,0.7926982887336964,0.8108492794174598,0.9034619215061561,0.8591796370285405
Rest,0.08124037444460434,0.17680658824549114,0.13376330718136167,0.10461867798052368,0.0732556199913658,0.11908851031415268,0.17064822574858096,0.2214057165764866
Rest,0.03791268268099106,0.1586963353086144,0.1227504592646941,0.05034556212988021,0.10630764333150532,0.08975819506713556,0.11329601705134339,0.08303934057553132
Rest,0.08251830136933827,0.07850738868879001,0.09006315777258604,0.13587319389120528,0.09814440513979772,0.09555060643822834,0.05550137174260014,0.042698594406204736
Rest,0.0,0.12297671042529588,0.06111138083647307,0.08163988423665292,0.11697533477540363,0.061354228725357375,0.0891646241231707,0.07147152572567683
Close Hand,0.9645653933201223,1.0479199740091432,1.0304896075719572,0.9657310518883137,0.9419910259594892,0.9961500087937523,0.9896961332698989,1.1062026489971715
Rest,0.07869980440765399,0.12776803821588437,0.0765078447447599,0.06430628562953289,0.1045327140427513,0.10006808962084437,0.05893383226752111,0.11014156451787455
Rest,0.14920364660261706,0.16362282141471335,0.08127480637755172,0.17188157874489,0.15750807343740766,0.18117663739623574,0.20058814408923045,0.16037011096964748
Close Hand,1.6022133675318193,1.6083191615051686,1.7615716215783586,1.7443620650169995,1.805751314523793,1.9239662693784567,1.955219054966493,2.0
Close Hand,1.468892399763315,1.6067749522604782,1.626808908097279,1.67667893195579,1.6644947343481884,1.7883590238768632,1.8688530487481951,1.884452227195115
Close Hand,0.8261214671353432,0.8444114771012131,0.8431580182301855,0.9142748297594698,0.858128630745335,0.7935243565814201,0.8646363476555368,0.8690982302960393
Rest,0.02701553753912615,0.0,0.06526927843043204,0.06630731824512343,0.0997915928647908,0.096763540101728,0.032288420636857426,0.022381192782291552
Rest,0.048232132160903884,0.053318906680725454,0.1004896648054234,0.036071646848683594,0.1096697140108513,0.10018488332867362,0.06846577937748136,0.057661956835319064
Close Hand,1.023782751661556,1.0441429195520515,1.0699935525459017,1.1178155241256846,1.1525711791544893,1.1896076011226258,1.2014588725849595,1.1819327611137884
Open Hand,0.5463377359738959,0.5136112429348045,0.5304998144551109,0.5362739210076978,0.5142084079147737,0.5795348805506364,0.5524898100287967,0.5757842343041121
Rest,0.055793834587427586,0.07358388886727109,0.0735028887936706,0.0725826180817166,0.13151693878098117,0.06582657194155563,0.08816995491451535,0.06997876972309656
Close Hand,0.8057861583765555,0.9317598583881543,0.8206741441912168,0.8530453798944012,0.8073303653753336,0.8514563622043605,0.8453188262384462,0.7978677134184119
Open Hand,0.46161984227099273,0.45863391023637606,0.4879605237012346,0.46928235333127394,0.3667948327894507,0.4225327263495403,0.4548371795273648,0.44317570398580747
Close Hand,0.842460070628009,0.826839674063415,0.8380470164966509,0.9103362839843352,0.8731750848521711,0.8303894728085648,0.8476078274073313,0.8490090332521706
Close Hand,1.084879241104716,1.1405687742168005,1.1274107336355592,1.2166533244053523,1.1937172257224045,1.20872384455256,1.2239625598722847,1.3003981263306794
Open Hand,0.45593158549176416,0.48498859069551964,0.4184261101636632,0.3956622384344981,0.4591264034449409,0.448823879601535,0.4327960710844992,0.45296314482564676
Close Hand,1.7350615394132096,1.7632871351383967,1.7488611818117712,1.859575936202384,1.9926254970190167,1.9792808399262147,2.0,2.0
Close Hand,1.506349873832344,1.518071248299775,1.5423453350334526,1.5791272218359709,1.639254057645546,1.717365863226476,1.7185552254753755,1.821794741415324
Open Hand,0.4214649749921913,0.46057144042851134,0.4773326052338216,0.40551665069080545,0.40059619608983354,0.5086051088838354,0.4623049774036861,0.4353265770164355
Close Hand,0.8308511512898321,0.8594908203892871,0.8228902261961997,0.883362170922195,0.8728629073610988,0.8884795754339444,0.810487647540245,0.7905183208624744
Close Hand,0.8049508995201279,0.845738944001118,0.8486356031120365,0.8414687518572651,0.8655360320610854,0.8722032879073512,0.8637289976974901,0.8438069641572532
Open Hand,0.7632750091651881,0.8242312975631069,0.8152365530675814,0.8601279393233414,0.9211544649674119,0.8935807085140814,0.9677644697471254,0.9897377770277946
Close Hand,0.8766095347932198,0.876857339412928,0.8575211936363711,0.886196653351837,0.8945089818822156,0.8599084621772253,0.8459885674349886,0.8813099846540166
Close Hand,0.8683775214301723,0.8615466008557886,0.8392596090603895,0.8731235519550787,0.8494585233007119,0.8370775347985916,0.874360167532687,0.8449609761772604
Open Hand,0.4661076523802272,0.48480226638435114,0.4528951370652116,0.4993556698355678,0.46082944939159737,0.4718464495364337,0.4208358092961964,0.5255530653746692
Rest,0.04363898143545352,0.07090990455330774,0.10126541460384604,0.12393408417270689,0.06775572949131138,0.14241869329935034,0.10556937392428942,0.050770858769498765
Rest,0.00029961870290497183,0.058341601211628936,0.07967408482667027,0.08519995048540775,0.10783747541448249,0.07545939935151136,0.0073778470450298304,0.042178750736779264
Rest,0.1162876962570426,0.09733584023633896,0.06838261481679192,0.059532541510535705,0.08822407792898326,0.0,0.05891713599765116,0.13848821801901393
Rest,0.11489356591845779,0.024422585449181806,0.0385804294481185,0.10837749969056985,0.07060428812505748,0.022065769684041225,0.01874716108968844,0.0723081421685639
Close Hand,0.8456205190114341,0.807531116395678,0.9115319143359711,0.8125540630246559,0.8731270272245577,0.8570017685172377,0.8710283692160419,0.9097400273458566
Rest,0.1589119558833754,0.11288234699539833,0.09204076990192252,0.0,0.11376752671861473,0.022534336554065712,0.10847969092408086,0.1025082949159099
Open Hand,0.5068674763964929,0.5371238959158176,0.4656597248920833,0.40366027668444615,0.42293817091049934,0.4678191149167839,0.496939046408845,0.407548827791035
Rest,0.1701012347745767,0.1296764143061242,0.16761705313085695,0.12308327794477861,0.21372786278315223,0.19389435833900873,0.20132139273640626,0.21230331901240534
Open Hand,0.4866560350125816,0.40108098429085587,0.42680545070756576,0.5173031167923302,0.48945741665748477,0.4534161397373404,0.41708144245745743,0.43147546926550373
Close Hand,1.5347728655273976,1.610165031513743,1.6498885148839928,1.6538334996005206,1.8295122172272538,1.8540300651596624,1.8625089360790912,1.9192835445736587
Rest,0.07366136884345417,0.11332801441324182,0.07896937525448153,0.06828247442140872,0.030914972443500666,0.16305109719143956,0.09025991686424889,0.09364671537133241
Rest,0.03800470316486353,0.06717051564314484,0.08988326125512439,0.10329079586227856,0.02089743601316569,0.08335669193558408,0.12412389120428746,0.10944511501486344
Open Hand,0.5834760394659481,0.5919849859072112,0.5775822955654915,0.6408339961978757,0.6512367055851774,0.6600692526140497,0.7039054840818927,0.7116556021404661
Close Hand,1.3970273658089907,1.4139129503646228,1.5293410379717796,1.5632079943339185,1.5455719013382998,1.5810841392147434,1.6374250010873506,1.7341913680957888
Rest,0.14434955079279152,0.097554104414067,0.07385363055610235,0.07056827705727421,0.04382589022947407,0.0,0.11364249048097058,0.05226518110667992
Rest,0.005904593252345672,0.10335662634213758,0.12461489646776581,0.1266136841338648,0.14883820919183802,0.07334567092229251,0.04150142615760779,0.10278300025068116
Close Hand,0.873976713727768,0.9248361064669822,0.7929627368330496,0.8205131285100945,0.8417085854310347,0.8354019120500317,0.8383535155584544,0.8043518707042365
Close Hand,0.914095511220209,0.7895562080048236,0.8821351178822742,0.846482190711503,0.8384132313984771,0.8020554787175749,0.8708511767349101,0.87366480846719
Open Hand,0.5169825114023948,0.44029316269222163,0.4933597459635711,0.4513665779947596,0.46453965906027217,0.4524485506293981,0.47967480692050435,0.4260063935501432
Open Hand,0.5149045782913776,0.4939770681826428,0.5695730553850582,0.5129347945201838,0.5577961857305644,0.5488492717072228,0.5202890887938154,0.5416090479150006
Rest,0.15746863533809197,0.10538590988623338,0.11009269691724448,0.11564229243396973,0.13167424101554262,0.068642908923369,0.13493339229771892,0.21906599215583844
Rest,0.08684720975701171,0.02701985088189651,0.11533994816555732,0.06538024863697994,0.08512611898633382,0.06411751023499375,0.09545597442402078,0.0788553440068384
Open Hand,0.4202491541300697,0.40429061695243373,0.44749941089333384,0.45110479835514705,0.43780654771281874,0.49295519013247674,0.420242741870133,0.4609607962566322
Open Hand,0.43627860714452443,0.45489735092136896,0.4214198712390549,0.40986087712413954,0.41709225768759994,0.42778153926099904,0.4092784170072705,0.45567208456720065
Rest,0.1493718049897784,0.06012014343811478,0.13638970352693103,0.10333788784805555,0.056411107307836,0.0482251917172951,0.07732853238569606,0.047344900739880756
Rest,0.08931552890551504,0.11861247594718947,0.11655406622129033,0.15398786490226435,0.09086850984120078,0.06352452736143502,0.11061687862015153,0.10556409428682223
Close Hand,1.6145619041776986,1.614242481477217,1.7563737518198752,1.7867763941509243,1.828501619863272,1.9340649933342653,1.9625323018431122,1.9880396126804623
Open Hand,0.9072947546907368,0.9048705602747477,0.8901698991823587,0.987030286175104,0.9471556922053632,1.040093678200435,0.9889159206092819,1.1057420874760504
Rest,0.07265478594323208,0.10283702481430972,0.05453583510244608,0.1088646185013334,0.061461180091319324,0.044801817221185314,0.05514188551083499,0.11027944072236409
Open Hand,0.8499767768388932,0.9892164888603262,1.0264494409443004,1.049089021852151,1.0460304672602634,1.1199515737321544,1.1086832526483787,1.1509409928472407
Open Hand,0.874089009020522,0.9369224045334932,0.9605449939233334,0.9519420130190446,1.0111859300568156,1.1342528575682624,1.1287946983269987,1.1049675421629541
Open Hand,0.4123603085183414,0.41768922065901326,0.40933349224400656,0.4587604185432694,0.4523094155671386,0.4337455863269087,0.41450757824901524,0.40566913055942055
Open Hand,0.5945255791297583,0.5579943507106205,0.6584706641598003,0.6897453608641635,0.620808160197892,0.671311447770437,0.6473961954709699,0.6628303601454479
Open Hand,0.904308732163434,0.8812429328701826,0.9313953982519534,0.8828750897067124,0.9897903595478816,1.0272198270629418,1.0439217104348921,1.11943641338272
Close Hand,1.6024484914779142,1.6373577194014541,1.718931930859779,1.8202586418000328,1.8899836964559127,1.9278333201175537,2.0,2.0
Open Hand,0.7893277771225118,0.8252650709170991,0.9007824569673644,0.8629814663780915,0.93437256937135,0.9712556965198462,0.9532270991255017,0.9754054151270919
Open Hand,0.41486391523960264,0.475463679276903,0.45597281796125183,0.4013320648229292,0.44339395254460706,0.3977060682498428,0.44813952291755843,0.39206196236044855
Open Hand,0.7577466420801379,0.7762511865371662,0.8175118518983453,0.8362437231555951,0.8493081527045244,0.8839829806407332,0.8866932831078868,0.9263241844424621
Open Hand,0.5143825700987897,0.4635993088447726,0.4311074093945464,0.47754795547343715,0.42556115560979985,0.41383318764038396,0.3884031894815244,0.395220506192486
Rest,0.09947710600938357,0.03275367066773105,0.05025655032130766,0.09980932664277195,0.11409683275153662,0.04913303593275027,0.11931763311327662,0.10459242468912852
Rest,0.044352082532077314,0.08585182055195614,0.12404847021360568,0.08544441586178268,0.10402481673820234,0.0899555370288,0.07653224164163527,0.06300720472380153
Close Hand,0.8497397278674044,0.7890888152132952,0.8661543871286448,0.8342149569693622,0.8941537276183867,0.8706868716474866,0.8909523241476879,0.8146148672199782
Rest,0.11509402374848544,0.04420551810578364,0.10083307002539836,0.12211584587842786,0.030127917263492378,0.17057805942483556,0.14294650268726242,0.1121862463528817
Close Hand,0.8885300290683451,0.8851048915157753,0.8631011379579535,0.8808769173980112,0.8575286482047512,0.869438821760481,0.8389521201905785,0.8540534439022732
Rest,0.14399585245169616,0.029525496745901905,0.13536057431006476,0.15934371667297206,0.08805817063248976,0.11809834862510882,0.08272828824722166,0.07522934486064707
Open Hand,0.4672175570474708,0.44379538684806,0.4490749515840756,0.4875386677648568,0.47656630007447626,0.49654556369464514,0.3823962362769322,0.458868927102742
Rest,0.06677858327765869,0.038004861329473553,0.08023821004774717,0.14062056656297697,0.10973700009466547,0.09409975589194183,0.09390644073882692,0.1214657301033589
Open Hand,0.7034242724751112,0.7226687533807714,0.7383590722587464,0.7617009855581031,0.8418271106807648,0.720584078960395,0.7518175221640017,0.8229618129550593
Rest,0.04422294886963147,0.09913180263572119,0.08683557126875574,0.06902646029611814,0.07415887179163888,0.08107653296031034,0.08622085224493185,0.057530627916103354
Open Hand,0.8910112607056457,0.9191993150287721,0.9403363797638146,0.9299298104766077,0.966429278325611,1.03212772975711,1.086706192266393,1.1001395256305502
Close Hand,0.8634860583015722,0.8496494086709295,0.9170013893011324,0.8411369954083894,0.8908801184864307,0.8056519058904508,0.8140196745736222,0.8752581685933322
Open Hand,0.43818832589056844,0.47897783936065225,0.4565499695369576,0.40397308868368476,0.400469162928112,0.4892895954552272,0.4918594462433619,0.46130182306416534
Rest,0.08423289250385123,0.13452188464549297,0.062333420437861164,0.024791300796780998,0.06952167686665035,0.07585764161219835,0.04386288880899264,0.09011324786076365
Open Hand,0.8425348933939003,0.8161562204062431,0.8653348461415805,0.8902839045907667,0.9456264579070265,0.913644320716793,1.013664108783369,1.022935738693714
Open Hand,0.9367029490273392,0.9018218634950217,0.9401088509039439,1.027526735197944,1.0362223073549195,1.1026365853624804,1.1154955332569647,1.1765299484350864
Rest,0.06650090199844377,0.08481572533537446,0.06748680668808334,0.05213437195365038,0.0802973408397524,0.07720167130964961,0.10909890080643253,0.04338531466313841
Open Hand,0.7361760308215768,0.8105056733167711,0.777301134038782,0.839190010028616,0.8757399148285162,0.9830516314299379,0.8748358613441132,1.0001322520489309
Close Hand,0.9194072983770502,0.9184196724981553,0.891420013984758,0.9583798080668188,0.9681352262624655,0.9969152961090388,1.0079716374477932,0.9760031546324158
Rest,0.0912523754947355,0.04729025048791366,0.060016931868626194,0.07926548187743657,0.11036575247308844,0.09805023635390822,0.0,0.060161457993310845
Rest,0.13902862730328897,0.1426786057481442,0.17889608992073644,0.22253714630568822,0.2151416877454216,0.22842226260691695,0.14398804267383652,0.24752102812924667
Rest,0.08987063536620968,0.06302862880319662,0.11290421605674404,0.06400915987251168,0.08157786632053333,0.11770027136244345,0.11605364678023294,0.08265690646703655
Close Hand,1.6763889789949493,1.7986002469615754,1.7918113406996536,1.907649046490136,2.0,2.0,2.0,2.0
Close Hand,0.922023078210489,0.8582106663880654,0.8276549777456006,0.842242603470217,0.8665668961791557,0.7952956701926321,0.8299625288406578,0.9002212576057587
Rest,0.0317986282808881,0.044797082368891315,0.12573430473646485,0.05501412080676793,0.07015422824929587,0.05650940107832359,0.0649250973437788,0.08714836863048064
Rest,0.13020012338324172,0.20150684711770556,0.12763596582956585,0.11698631963548568,0.1371001646269571,0.16412509061446162,0.10757131585263992,0.16376016449446934
Close Hand,1.6421229797484682,1.605554622974634,1.683002039236405,1.7224418005927635,1.7741671179188008,1.8991816162918385,1.9275713850803757,1.994905300866373
Rest,0.0921682173873734,0.1564032805551865,0.05803387526277938,0.1348293214593079,0.1267403181223737,0.1414415688261032,0.09737745358954365,0.14028036488086648
Rest,0.18106651712883684,0.17303379661685517,0.18422566663577222,0.17292802115757164,0.19803038560647074,0.19219424247515032,0.17430139442267661,0.1786240038979089
Open Hand,0.6889634769934734,0.6849367236902555,0.7453017733175109,0.6379329772817004,0.6984393372448305,0.7071585072060625,0.6698876765779925,0.7916978370278149
Open Hand,0.4352103656020439,0.4541578788966016,0.436015787044405,0.44050182274738964,0.4493034415182695,0.42704897881486903,0.4741871898053407,0.5002592343680622
Rest,0.11989425532802127,0.0982047451768003,0.11623457334664011,0.0880459126239046,0.09565667497115489,0.21034985636863665,0.07539038675414857,0.10828753121686602
Rest,0.07744236280028974,0.020615834353823727,0.14664726269882525,0.11798251559191608,0.10262850458403251,0.025024186903149774,0.08397313098493428,0.0982463794493327
Close Hand,1.4415795903264896,1.5090684782134118,1.6184248369736443,1.6261847387139847,1.6200118401828556,1.7436872360976536,1.760751156558812,1.8785021272930762
Close Hand,0.9895239273382462,0.9401521397718395,0.9482965709077806,1.0209374601610535,1.0215530201871192,1.002359278199761,1.0299851536498728,1.0015344497683072
Rest,0.039080471279591134,0.0797536651741748,0.10589315771286748,0.10124273799417695,0.055573138499602374,0.10604733764762211,0.1092973144267986,0.14421036801073267
Open Hand,0.4306791344845948,0.44457034040867927,0.49735757521397206,0.5013170986868989,0.42141223872554107,0.4485148166472312,0.45315548896836505,0.4154815961319191
Rest,0.0,0.15557792497550607,0.12344012663939713,0.03353847605063754,0.10869841239970535,0.08827295672413128,0.08976978912074941,0.08888372919983098
Open Hand,0.4998980333140475,0.5189842823601157,0.575575420841204,0.5375869575479978,0.5637384366739374,0.6301425180675444,0.5798956902375983,0.6258733757008124
Close Hand,1.2190635145518063,1.2280280196556392,1.2817404341703231,1.2909349786908968,1.3099750618217874,1.3567473508499441,1.3577539020882592,1.410304452105597
Open Hand,0.5258829851486365,0.5184542908672831,0.43443506623666633,0.5190535818001618,0.5067871333035093,0.43901557251002943,0.4969325186511004,0.5131244951226528
Open Hand,0.4642542362807414,0.46354705552885106,0.4096213779260084,0.4555456817674907,0.4857842528876165,0.47719755356468146,0.4466649974545123,0.4336208290336498
Rest,0.05614712064915808,0.06684833164177599,0.052395661857652855,0.030022576142527305,0.01829384363954993,0.09520042391989393,0.10457864602128254,0.06941137392802542
Rest,0.13041662798119943,0.160744352009931,0.15396474438629337,0.13119725566662996,0.15823952977332714,0.11787343689724654,0.09697989941399487,0.17712210493410002
Close Hand,1.270742013830939,1.3320023866134003,1.3557048594137513,1.3623221259111618,1.4436279117352449,1.4584684832477637,1.475272556118423,1.4924423129864468
Open Hand,0.4391842172181313,0.44394951211447975,0.4837592738783767,0.4488682008456675,0.46857428783086563,0.44313984957542446,0.43802464882437836,0.4007580042039348
Close Hand,0.8220582827441411,0.8709939371411227,0.8477605020530002,0.8671118504115232,0.8341149049576034,0.8076807543361665,0.9107275886879996,0.904131399376725
Open Hand,0.6889943658426149,0.7741185896979879,0.7243318849746139,0.7661664877908072,0.8617943408496082,0.867769363926763,0.9126126931276122,0.8732372443156926
Open Hand,0.4348230380196034,0.3770240096162043,0.46361631566518174,0.43669866782327316,0.3765277780103565,0.4793848831770988,0.5002252162296127,0.50215435198038
Rest,0.13150313083838236,0.03596917198749876,0.04164813128984896,0.1331928669149371,0.0623091121198725,0.0649183911333769,0.11228250198083974,0.09141330903471287
Close Hand,1.6379533829247594,1.7845958873291992,1.7793868888653324,1.8684207873975585,1.8884319856632446,1.99554246087845,1.984528358226835,2.0
Close Hand,0.8513750387549692,0.8379721353251935,0.8476420133469378,0.8479130328663355,0.8343539164830506,0.8229381939826432,0.8878515873524461,0.7763458004206654
Open Hand,0.48451609167617493,0.4688474248774379,0.4495789528035369,0.43897721757349994,0.534933371555598,0.42140469722402724,0.4604276611938945,0.4237423325415254
Open Hand,0.6806672306840501,0.7342603134415739,0.767926385952755,0.7887995708315343,0.8473934577264175,0.8167498513051111,0.8633951979036331,0.8381517163706186
Rest,0.07914397602320929,0.09577998569669663,0.08303957532531149,0.04259198885052848,0.11085917505192598,0.12765371404360212,0.10912749264562872,0.055458921073678426
Open Hand,0.42804376759290924,0.5012981058920872,0.44063012105333843,0.4348300555326472,0.4668835183066358,0.38572214291687246,0.42233129425969784,0.4843375479542142
Open Hand,0.459584483940796,0.43947323953036427,0.38517433506095794,0.4386005661474195,0.4385443099410742,0.4448174658408286,0.4302785001101226,0.43449457463654867
Close Hand,1.685950540647946,1.81685891867722,1.8407334172828533,1.8570835880890326,1.9305596857931364,2.0,2.0,2.0
Rest,0.08829682145341364,0.11528175717287693,0.029144462111931793,0.1528209290169922,0.05170834767462658,0.018386935400764942,0.08169281349753003,0.07661317129194278
Open Hand,0.4309676018476547,0.49939609450568495,0.4469257512488705,0.45716473401071855,0.4912634102507077,0.4185877460200868,0.4152503617258121,0.44312255528606626
Close Hand,1.6384656348957536,1.655444964370587,1.733176696827936,1.7096307533779396,1.8057009108458675,1.9110561084142443,1.8954495934077502,2.0
Close Hand,1.3616232504970103,1.3960845554969656,1.561483087947405,1.4766485537274197,1.4693615573061198,1.5276927984171782,1.6521911759036911,1.714316595026874
Close Hand,1.631152145715353,1.7691340189105398,1.68779988469327,1.7935652260077426,1.863156475940331,1.9086631657751219,2.0,2.0
Close Hand,0.9118948864979846,0.8010562831258499,0.8681364708974575,0.9224878909725815,0.8510412760630601,0.8407598427706271,0.8091286828840553,0.8878820069052337
Open Hand,0.49773476137264416,0.4417169411371835,0.38767416623527856,0.4218865967816903,0.4692917105045593,0.4638428187226878,0.3951529612417597,0.424648011820713
Open Hand,0.43966741525077685,0.4663665189298691,0.4677059772587376,0.5025560655420918,0.39026769427830027,0.4339557103906395,0.47969806368859763,0.5041063767922527
Close Hand,1.691741814806383,1.7306321892411536,1.6840394882160128,1.8612635288243722,1.8830772894504102,1.9822651077197264,2.0,2.0
Open Hand,0.592081390805136,0.6032253993958426,0.6283086077382196,0.6869085240264252,0.672632334407927,0.6992698693806672,0.6633966421798491,0.703940987755113
Rest,0.09128674059472147,0.03127687309307413,0.11283861492423013,0.1650788854709339,0.048139399557749776,0.12120620610065855,0.027685798964329236,0.03748769092425808
Rest,0.06478840388954829,0.10331753933852811,0.09841109168069237,0.089214546940384,0.1272672364155395,0.085367246082542,0.1267952848651001,0.11807372928214795
Rest,0.053236819484802925,0.11212601162931693,0.04275967235535037,0.17466745778682,0.065616419371973,0.14761111770332414,0.0808113478493644,0.02868401380321184
Open Hand,0.45923195575974896,0.46383662963120625,0.49672999975549814,0.4928275948767103,0.49642056839266374,0.4989915364549167,0.5608083417429436,0.4735640245018525
Close Hand,0.8484000249636661,0.8775309907131159,0.8430387612090227,0.7990680903191456,0.8699134462230876,0.8216848066280926,0.803650835506125,0.814221483305009
Open Hand,0.8212773689421902,0.9234824424707601,0.8769413703558938,0.9149711846482811,0.9070703976252568,0.9671848813366223,0.9649759406819824,1.077951746647516
Open Hand,0.5163515849986655,0.5125751035177505,0.473498879492488,0.5081443806754511,0.5073297528085651,0.5141268654946786,0.5401997869578734,0.5207526390573242
Rest,0.04910937756231952,0.04915896785767296,0.06981382736602447,0.06841967731071305,0.042873665923817174,0.07786088099438734,0.0804194399665508,0.0
Open Hand,0.39701834306760087,0.445367901432488,0.43346459257746517,0.4036466227173089,0.5180666783177672,0.4609388969893903,0.46661857130020823,0.4257794767768725
Open Hand,0.4192125150421373,0.47358280377837153,0.4801185397786506,0.504558568672968,0.4193361526520215,0.4420740895409552,0.47615452179002093,0.4520093525003355
Close Hand,0.810562057478402,0.8517430012082677,0.8397802708500662,0.798569540334811,0.8486936817332592,0.8388549386436919,0.8089502900650571,0.8370437346282975
Open Hand,0.45530564456868333,0.4335177506274299,0.4510163850026852,0.4412544709320054,0.3786486322699657,0.4892624452844606,0.44716124952077235,0.4330319860174217
Open Hand,0.4488346841169072,0.40933229577669694,0.42629540355967527,0.42194334057310423,0.4053883559294573,0.45331894009056317,0.4070229557257855,0.3736871826941634
Close Hand,1.2340799096805242,1.2781895122104956,1.2655715321375234,1.34225067218255,1.3158295717613047,1.3576652153905304,1.389347245309874,1.4004923845295976
